141019 213902.547|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
141019 213950.723|INFO|Thread-10|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #81 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 213950.724|INFO|Thread-10|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #81 ) handlePacket
141019 213950.725|INFO|Thread-10|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 213950.725|INFO|Thread-10|dumpPacket|    To: TEAM13 @ site 1
141019 213950.726|INFO|Thread-10|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 11 NEW5483472 ms from TEAM13 @ site 1 id Run-8587645469631243076
141019 213953.978|INFO|Thread-10|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #81 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 213959.074|INFO|Thread-11|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #83 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 213959.075|INFO|Thread-11|dumpPacket|Packet RUN_JUDGEMENT (Seq #83 ) recieveObject
141019 213959.075|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 213959.075|INFO|Thread-11|dumpPacket|    To: TEAM13 @ site 1
141019 213959.075|INFO|Thread-11|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 213959.076|INFO|Thread-11|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Wrong Answer-8486913774938844135 id JudgementRecord--4429860997759624254
141019 213959.076|INFO|Thread-11|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 10 JUDGED5459086 ms from TEAM13 @ site 1 id Run-5721761444520433175
141019 213959.076|INFO|Thread-11|info|handlePacket start Packet[RUN_JUDGEMENT] #83 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 213959.076|INFO|Thread-11|dumpPacket|Packet RUN_JUDGEMENT (Seq #83 ) handlePacket
141019 213959.077|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 213959.077|INFO|Thread-11|dumpPacket|    To: TEAM13 @ site 1
141019 213959.077|INFO|Thread-11|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 213959.077|INFO|Thread-11|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Wrong Answer-8486913774938844135 id JudgementRecord--4429860997759624254
141019 213959.078|INFO|Thread-11|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 10 JUDGED5459086 ms from TEAM13 @ site 1 id Run-5721761444520433175
141019 214004.431|INFO|Thread-11|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #83 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214032.586|INFO|Thread-12|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #87 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214032.587|INFO|Thread-12|dumpPacket|Packet RUN_JUDGEMENT (Seq #87 ) recieveObject
141019 214032.587|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 214032.587|INFO|Thread-12|dumpPacket|    To: TEAM13 @ site 1
141019 214032.587|INFO|Thread-12|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 214032.588|INFO|Thread-12|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Run-time Error-2683550620197490971 id JudgementRecord-1394803128164243779
141019 214032.588|INFO|Thread-12|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 11 JUDGED5483472 ms from TEAM13 @ site 1 id Run-8587645469631243076
141019 214032.588|INFO|Thread-12|info|handlePacket start Packet[RUN_JUDGEMENT] #87 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214032.588|INFO|Thread-12|dumpPacket|Packet RUN_JUDGEMENT (Seq #87 ) handlePacket
141019 214032.588|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 214032.588|INFO|Thread-12|dumpPacket|    To: TEAM13 @ site 1
141019 214032.589|INFO|Thread-12|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 214032.589|INFO|Thread-12|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Run-time Error-2683550620197490971 id JudgementRecord-1394803128164243779
141019 214032.589|INFO|Thread-12|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 11 JUDGED5483472 ms from TEAM13 @ site 1 id Run-8587645469631243076
141019 214035.518|INFO|Thread-12|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #87 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214555.398|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for A - Odometer  Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\eigth\PrA.py
141019 214555.400|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #4 TEAM13 @ site 1 -> SERVER0 @ site 1
141019 214555.401|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #4 TEAM13 @ site 1 -> SERVER0 @ site 1
141019 214555.442|INFO|Thread-14|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #89 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214555.443|INFO|Thread-14|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #89 ) recieveObject
141019 214555.443|INFO|Thread-14|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 214555.444|INFO|Thread-14|dumpPacket|    To: TEAM13 @ site 1
141019 214555.445|INFO|Thread-14|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 12 NEW5848201 ms from TEAM13 @ site 1 id Run-9115595556824472528
141019 214555.446|INFO|Thread-14|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #89 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214555.455|INFO|Thread-14|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #89 ) handlePacket
141019 214555.455|INFO|Thread-14|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 214555.456|INFO|Thread-14|dumpPacket|    To: TEAM13 @ site 1
141019 214555.456|INFO|Thread-14|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 12 NEW5848201 ms from TEAM13 @ site 1 id Run-9115595556824472528
141019 214556.071|INFO|Thread-14|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #89 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214808.180|INFO|Thread-15|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #93 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214808.180|INFO|Thread-15|dumpPacket|Packet RUN_JUDGEMENT (Seq #93 ) recieveObject
141019 214808.180|INFO|Thread-15|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 214808.181|INFO|Thread-15|dumpPacket|    To: TEAM13 @ site 1
141019 214808.181|INFO|Thread-15|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 214808.181|INFO|Thread-15|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error--2988613377622011306 id JudgementRecord--4345685926328006037
141019 214808.181|INFO|Thread-15|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 12 JUDGED5848201 ms from TEAM13 @ site 1 id Run-9115595556824472528
141019 214808.181|INFO|Thread-15|info|handlePacket start Packet[RUN_JUDGEMENT] #93 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 214808.181|INFO|Thread-15|dumpPacket|Packet RUN_JUDGEMENT (Seq #93 ) handlePacket
141019 214808.182|INFO|Thread-15|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 214808.182|INFO|Thread-15|dumpPacket|    To: TEAM13 @ site 1
141019 214808.182|INFO|Thread-15|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 214808.182|INFO|Thread-15|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error--2988613377622011306 id JudgementRecord--4345685926328006037
141019 214808.182|INFO|Thread-15|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 12 JUDGED5848201 ms from TEAM13 @ site 1 id Run-9115595556824472528
141019 214816.600|INFO|Thread-15|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #93 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 201943.554|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for B - WiFi Setup Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\eigth\probB.py
141019 201943.555|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #5 TEAM13 @ site 1 -> SERVER0 @ site 1
141019 201943.556|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #5 TEAM13 @ site 1 -> SERVER0 @ site 1
141019 201943.640|INFO|Thread-17|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #133 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 201943.640|INFO|Thread-17|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #133 ) recieveObject
141019 201943.640|INFO|Thread-17|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 201943.641|INFO|Thread-17|dumpPacket|    To: TEAM13 @ site 1
141019 201943.641|INFO|Thread-17|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 19 NEW7878191 ms from TEAM13 @ site 1 id Run-7845845420804851424
141019 201943.641|INFO|Thread-17|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #133 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 201943.641|INFO|Thread-17|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #133 ) handlePacket
141019 201943.641|INFO|Thread-17|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 201943.642|INFO|Thread-17|dumpPacket|    To: TEAM13 @ site 1
141019 201943.642|INFO|Thread-17|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 19 NEW7878191 ms from TEAM13 @ site 1 id Run-7845845420804851424
141019 201944.389|INFO|Thread-17|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #133 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 202144.078|INFO|Thread-18|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #137 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 202144.079|INFO|Thread-18|dumpPacket|Packet RUN_JUDGEMENT (Seq #137 ) recieveObject
141019 202144.079|INFO|Thread-18|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 202144.079|INFO|Thread-18|dumpPacket|    To: TEAM13 @ site 1
141019 202144.079|INFO|Thread-18|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 202144.079|INFO|Thread-18|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-6775242490198272578 id JudgementRecord--5506383707552620905
141019 202144.079|INFO|Thread-18|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 19 JUDGED7878191 ms from TEAM13 @ site 1 id Run-7845845420804851424
141019 202144.080|INFO|Thread-18|info|handlePacket start Packet[RUN_JUDGEMENT] #137 SERVER0 @ site 1 -> TEAM13 @ site 1
141019 202144.080|INFO|Thread-18|dumpPacket|Packet RUN_JUDGEMENT (Seq #137 ) handlePacket
141019 202144.080|INFO|Thread-18|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--7210363679868544895)
141019 202144.080|INFO|Thread-18|dumpPacket|    To: TEAM13 @ site 1
141019 202144.080|INFO|Thread-18|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141019 202144.080|INFO|Thread-18|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-6775242490198272578 id JudgementRecord--5506383707552620905
141019 202144.080|INFO|Thread-18|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 19 JUDGED7878191 ms from TEAM13 @ site 1 id Run-7845845420804851424
141019 202153.560|INFO|Thread-18|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #137 SERVER0 @ site 1 -> TEAM13 @ site 1
