140902 163421.690|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140902 165703.082|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--8478479523153418351)
140902 165703.083|INFO|Thread-9|dumpPacket|    To: TEAM13 @ site 1
140902 165703.083|INFO|Thread-9|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140902 165703.087|INFO|Thread-9|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Time-limit Exceeded-4171258303665604151 id JudgementRecord--5630537752027521491
140902 165703.089|INFO|Thread-9|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 56 JUDGED164252705 ms from TEAM13 @ site 1 id Run--4515908849568200295
140902 165703.090|INFO|Thread-9|info|handlePacket start Packet[RUN_JUDGEMENT] #769 SERVER0 @ site 1 -> TEAM13 @ site 1
140902 165703.090|INFO|Thread-9|dumpPacket|Packet RUN_JUDGEMENT (Seq #769 ) handlePacket
140902 165703.091|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--8478479523153418351)
140902 165703.091|INFO|Thread-9|dumpPacket|    To: TEAM13 @ site 1
140902 165703.092|INFO|Thread-9|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140902 165703.092|INFO|Thread-9|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Time-limit Exceeded-4171258303665604151 id JudgementRecord--5630537752027521491
140902 165703.093|INFO|Thread-9|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 56 JUDGED164252705 ms from TEAM13 @ site 1 id Run--4515908849568200295
140902 165924.905|INFO|Thread-9|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #769 SERVER0 @ site 1 -> TEAM13 @ site 1
