140831 155720.365|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140831 155850.674|INFO|Thread-8|dumpPacket|    To: TEAM13 @ site 1
140831 155850.674|INFO|Thread-8|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 94 NEW593879492 ms from TEAM13 @ site 1 id Run-8612255326190000616
140831 155850.674|INFO|Thread-8|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1085 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 155850.675|INFO|Thread-8|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1085 ) handlePacket
140831 155850.675|INFO|Thread-8|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-5287084473898122071)
140831 155850.675|INFO|Thread-8|dumpPacket|    To: TEAM13 @ site 1
140831 155850.675|INFO|Thread-8|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 94 NEW593879492 ms from TEAM13 @ site 1 id Run-8612255326190000616
140831 155851.973|INFO|Thread-8|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #1085 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 160002.609|INFO|Thread-9|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #1090 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 160002.610|INFO|Thread-9|dumpPacket|Packet RUN_JUDGEMENT (Seq #1090 ) recieveObject
140831 160002.611|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-5287084473898122071)
140831 160002.611|INFO|Thread-9|dumpPacket|    To: TEAM13 @ site 1
140831 160002.612|INFO|Thread-9|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140831 160002.612|INFO|Thread-9|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Run-time Error-7911930773195573193 id JudgementRecord-518914986243764487
140831 160002.612|INFO|Thread-9|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 94 JUDGED593879492 ms from TEAM13 @ site 1 id Run-8612255326190000616
140831 160002.613|INFO|Thread-9|info|handlePacket start Packet[RUN_JUDGEMENT] #1090 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 160002.613|INFO|Thread-9|dumpPacket|Packet RUN_JUDGEMENT (Seq #1090 ) handlePacket
140831 160002.613|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-5287084473898122071)
140831 160002.614|INFO|Thread-9|dumpPacket|    To: TEAM13 @ site 1
140831 160002.614|INFO|Thread-9|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140831 160002.614|INFO|Thread-9|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Run-time Error-7911930773195573193 id JudgementRecord-518914986243764487
140831 160002.614|INFO|Thread-9|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 94 JUDGED593879492 ms from TEAM13 @ site 1 id Run-8612255326190000616
140831 160048.709|INFO|Thread-9|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #1090 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 161317.133|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for B - Cow Art Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\B.py
140831 161317.137|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #3 TEAM13 @ site 1 -> SERVER0 @ site 1
140831 161317.142|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #3 TEAM13 @ site 1 -> SERVER0 @ site 1
140831 161317.193|INFO|Thread-11|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1092 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 161317.194|INFO|Thread-11|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1092 ) recieveObject
140831 161317.194|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-5287084473898122071)
140831 161317.194|INFO|Thread-11|dumpPacket|    To: TEAM13 @ site 1
140831 161317.194|INFO|Thread-11|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 95 NEW594746032 ms from TEAM13 @ site 1 id Run-4048119773397799173
140831 161317.194|INFO|Thread-11|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1092 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 161317.195|INFO|Thread-11|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1092 ) handlePacket
140831 161317.195|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-5287084473898122071)
140831 161317.195|INFO|Thread-11|dumpPacket|    To: TEAM13 @ site 1
140831 161317.195|INFO|Thread-11|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 95 NEW594746032 ms from TEAM13 @ site 1 id Run-4048119773397799173
140831 161318.374|INFO|Thread-11|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #1092 SERVER0 @ site 1 -> TEAM13 @ site 1
