140907 203308.126|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140907 203601.372|INFO|Thread-12|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1619863038393354244 id JudgementRecord--3249329245760232387
140907 203601.373|INFO|Thread-12|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 17 JUDGED5856087 ms from TEAM13 @ site 1 id Run-7925823753407476789
140907 203601.373|INFO|Thread-12|info|handlePacket start Packet[RUN_JUDGEMENT] #186 SERVER0 @ site 1 -> TEAM13 @ site 1
140907 203601.373|INFO|Thread-12|dumpPacket|Packet RUN_JUDGEMENT (Seq #186 ) handlePacket
140907 203601.374|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--851655828346889825)
140907 203601.378|INFO|Thread-12|dumpPacket|    To: TEAM13 @ site 1
140907 203601.378|INFO|Thread-12|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140907 203601.378|INFO|Thread-12|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1619863038393354244 id JudgementRecord--3249329245760232387
140907 203601.382|INFO|Thread-12|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 17 JUDGED5856087 ms from TEAM13 @ site 1 id Run-7925823753407476789
140907 203607.486|INFO|Thread-12|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #186 SERVER0 @ site 1 -> TEAM13 @ site 1
