141109 190252.929|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
141109 191952.390|INFO|Thread-11|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #134 SERVER0 @ site 1 -> TEAM13 @ site 1
141109 191952.390|INFO|Thread-11|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #134 ) handlePacket
141109 191952.390|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--4338706897337360081)
141109 191952.391|INFO|Thread-11|dumpPacket|    To: TEAM13 @ site 1
141109 191952.391|INFO|Thread-11|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 13 NEW3678930 ms from TEAM13 @ site 1 id Run--7767631190331037182
141109 191953.150|INFO|Thread-11|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #134 SERVER0 @ site 1 -> TEAM13 @ site 1
141109 192205.843|INFO|Thread-12|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #140 SERVER0 @ site 1 -> TEAM13 @ site 1
141109 192205.844|INFO|Thread-12|dumpPacket|Packet RUN_JUDGEMENT (Seq #140 ) recieveObject
141109 192205.844|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--4338706897337360081)
141109 192205.845|INFO|Thread-12|dumpPacket|    To: TEAM13 @ site 1
141109 192205.845|INFO|Thread-12|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141109 192205.846|INFO|Thread-12|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error-2540851451472524759 id JudgementRecord--5033318754249734073
141109 192205.846|INFO|Thread-12|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 13 JUDGED3678930 ms from TEAM13 @ site 1 id Run--7767631190331037182
141109 192205.846|INFO|Thread-12|info|handlePacket start Packet[RUN_JUDGEMENT] #140 SERVER0 @ site 1 -> TEAM13 @ site 1
141109 192205.846|INFO|Thread-12|dumpPacket|Packet RUN_JUDGEMENT (Seq #140 ) handlePacket
141109 192205.847|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--4338706897337360081)
141109 192205.847|INFO|Thread-12|dumpPacket|    To: TEAM13 @ site 1
141109 192205.847|INFO|Thread-12|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
141109 192205.847|INFO|Thread-12|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error-2540851451472524759 id JudgementRecord--5033318754249734073
141109 192205.847|INFO|Thread-12|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 13 JUDGED3678930 ms from TEAM13 @ site 1 id Run--7767631190331037182
141109 192208.781|INFO|Thread-12|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #140 SERVER0 @ site 1 -> TEAM13 @ site 1
